x_cm,y_cm,heading_deg
3.195752630365889146e+01,4.498918591698638636e+01,6.359143222114809078e+02
3.192343558216559529e+01,4.464659002411367084e+01,6.362595036681693728e+02
3.189015523806336105e+01,4.431453344086668977e+01,6.365739411724122192e+02
3.185170764910642660e+01,4.402781210075550433e+01,6.364605648734165015e+02
3.181574082909734003e+01,4.375072133403737951e+01,6.363510889613914969e+02
3.178235494391900673e+01,4.347766995469059026e+01,6.362910632715290831e+02
3.175172706108827470e+01,4.320504885518894866e+01,6.362521623805578201e+02
3.172318292915231197e+01,4.293912633623829578e+01,6.361925236166404147e+02
3.168666318047728225e+01,4.265388480250091874e+01,6.361473879848236948e+02
3.165248728440100123e+01,4.237125264248608403e+01,6.361355901306318401e+02
3.162073298213939765e+01,4.208975483903781623e+01,6.361246905705551171e+02
3.159833807741667755e+01,4.175077554727965179e+01,6.359817434444622677e+02
3.157764041879273265e+01,4.141741473062067058e+01,6.359054067061518936e+02
3.154944287540244829e+01,4.108944489063159011e+01,6.357452174137087013e+02
3.152359054186299758e+01,4.076605075310289550e+01,6.351974371725815445e+02
3.149972588530166817e+01,4.044135696128713420e+01,6.345912592855301000e+02
3.148095062790126164e+01,4.007194874346432556e+01,6.339630624448426488e+02
3.145952742547403247e+01,3.975196151848049908e+01,6.335378262578389013e+02
3.147262455882443177e+01,3.952453628091395643e+01,6.330540766461018620e+02
3.148508740786228799e+01,3.929763479881642496e+01,6.332336906377324794e+02
3.143894575326668317e+01,3.903256924860860977e+01,6.331578885799799536e+02
3.139444914086677585e+01,3.876927163430207202e+01,6.331029860859056271e+02
3.135145982959253885e+01,3.851074108075660263e+01,6.330324090276740208e+02
3.131041182068055306e+01,3.824718097808966633e+01,6.329606909626828610e+02
3.127054511292148931e+01,3.798818531154739020e+01,6.329471171250138468e+02
3.128197965750383958e+01,3.776389486183160216e+01,6.328898183068815797e+02
3.125699464110671144e+01,3.744390755266840642e+01,6.328659987922828805e+02
3.123257646832669820e+01,3.712958500046683241e+01,6.329790019710634397e+02
3.120932216541264026e+01,3.681454288891075777e+01,6.330242035704776526e+02
3.118743738830978174e+01,3.649241571036326803e+01,6.332234137261750675e+02
3.116624724384325873e+01,3.618145179418707613e+01,6.334235845791125712e+02
3.118491711955307011e+01,3.588873580590883705e+01,6.338753543588727553e+02
3.120566683579125211e+01,3.559474475671999016e+01,6.341990611512333089e+02
3.116193398823665817e+01,3.526305080399924208e+01,6.344948471983491345e+02
3.111434086938410459e+01,3.499498449170943815e+01,6.348250301345033222e+02
3.106963824020808929e+01,3.472838814104369476e+01,6.346502105616923473e+02
3.102636773090900135e+01,3.446270207466699986e+01,6.345852932784007407e+02
3.098434798485556385e+01,3.419827857893699274e+01,6.346009433560935804e+02
3.100235398030275746e+01,3.397429963112242035e+01,6.345914709390417556e+02
3.099169059972457063e+01,3.372697935891040544e+01,6.345182991482120087e+02
3.098093791243513806e+01,3.347966441155364237e+01,6.345084399540476170e+02
3.092982294699639567e+01,3.320688857448426745e+01,6.343908472089217412e+02
3.088927881996876934e+01,3.281576323376139470e+01,6.343039731928621450e+02
3.084564258133192993e+01,3.248084738024309814e+01,6.343080690944284470e+02
3.086762835124864424e+01,3.219274726496926320e+01,6.344198343417174328e+02
3.089076566236783350e+01,3.189940163299145226e+01,6.345997746775537962e+02
3.088488101676453468e+01,3.158979111596735834e+01,6.347298853356292057e+02
3.087910104572253900e+01,3.127751039834116398e+01,6.349649089878514587e+02
3.087328710274815080e+01,3.096799311737539995e+01,6.351495433607088898e+02
3.086745936003672242e+01,3.065790688263389185e+01,6.354267637533357629e+02
3.089010511064583753e+01,3.043022146323143673e+01,6.359332316146382027e+02
3.089186565856186562e+01,3.018766448257448332e+01,6.365356986187911161e+02
3.089355273441586647e+01,2.994339493746866765e+01,6.372339411296158005e+02
3.089573883090847772e+01,2.969429518712252403e+01,6.379696385306625643e+02
3.089722921895002372e+01,2.945053355836633813e+01,6.386726750106286090e+02
3.089984715518570724e+01,2.919920391240754753e+01,6.393843998920432341e+02
3.093757756390408531e+01,2.897956938981204900e+01,6.401106819878963279e+02
3.097826859715647529e+01,2.875998539154229050e+01,6.408860611390665554e+02
3.100721912112940615e+01,2.861394944801503470e+01,6.415400848513004348e+02
3.104036948305758870e+01,2.845489520368370506e+01,6.420062017939839052e+02
3.107218741135512019e+01,2.830785563399470917e+01,6.424137863966027453e+02
3.110498951320030514e+01,2.816140419885728363e+01,6.428356375197532770e+02
3.113852472303895524e+01,2.801661086936417533e+01,6.432447725518831021e+02
3.117302405627958706e+01,2.787222626730467212e+01,6.436318721930423408e+02
3.120875676705670543e+01,2.772685462533146250e+01,6.439874638142999856e+02
3.124570338965693495e+01,2.758072984095227298e+01,6.443914328552284587e+02
3.130220993063977630e+01,2.736448207407833166e+01,6.448969874681630472e+02
3.136848268349196545e+01,2.712165898380256124e+01,6.456344527373752271e+02
3.143086726341953607e+01,2.690508773659614405e+01,6.465042410159048814e+02
3.149635657963024826e+01,2.669033512577147249e+01,6.474141765179291497e+02
3.157070005363417309e+01,2.646025254656286663e+01,6.483988233234867948e+02
3.164582763089838835e+01,2.624066161989142998e+01,6.493753908197411420e+02
3.172221640315967406e+01,2.602860353083085698e+01,6.502452556090881899e+02
3.180393161755043607e+01,2.581239128118804871e+01,6.511618925777152072e+02
3.186015882470656990e+01,2.566985796159273292e+01,6.518950542635234342e+02
3.191791482340343933e+01,2.552799558621917697e+01,6.524100733007076087e+02
3.197584509515197837e+01,2.538900535018081683e+01,6.528420715347691612e+02
3.203527005262099436e+01,2.524893113194212901e+01,6.531350372938372857e+02
3.209546678486245241e+01,2.510935649429114136e+01,6.535247836146941154e+02
3.216128301054096994e+01,2.495981732303904366e+01,6.539863966978402914e+02
3.222293948554393950e+01,2.482242369264331572e+01,6.543506722965880726e+02
3.228693088559350599e+01,2.468229072495078569e+01,6.547367305311390737e+02
3.238190009012366488e+01,2.447807245428456469e+01,6.551436812347492378e+02
3.247815770407976288e+01,2.427490745947114448e+01,6.555586039997389207e+02
3.257864626175619094e+01,2.406703329213470965e+01,6.560406179935350792e+02
3.267892108725160227e+01,2.386403480675428312e+01,6.565352098303612820e+02
3.278022130551934765e+01,2.366267532562788034e+01,6.568770300557788460e+02
3.288279946295570966e+01,2.346223009113537117e+01,6.573253025464739494e+02
3.298793736987558844e+01,2.326064884578240211e+01,6.577647176223023280e+02
3.309463791761892537e+01,2.305912732522229192e+01,6.580354578243817514e+02
3.320130247247260513e+01,2.286156178569018849e+01,6.586932773193075263e+02
3.331090844446744370e+01,2.266461095063702658e+01,6.594998564621719197e+02
3.344589179441658899e+01,2.243100570616130440e+01,6.605410821966131607e+02
3.356152465650021810e+01,2.223813760222424918e+01,6.613479783507676757e+02
3.367945912998131774e+01,2.204752621919021749e+01,6.621435750745882842e+02
3.380074561446041770e+01,2.185763034456353893e+01,6.629891623484376169e+02
3.394537468699714111e+01,2.163883811758580578e+01,6.639429457205422977e+02
3.407331187402861872e+01,2.145137900604719405e+01,6.646826023650434081e+02
3.416150680503779569e+01,2.132586306992460123e+01,6.655056962551090010e+02
3.425061951520200410e+01,2.120280390896089884e+01,6.663143020939842245e+02
3.434274302272618939e+01,2.107944424399436656e+01,6.671895602739796232e+02
3.443566079356662613e+01,2.095884667275456792e+01,6.680373581210204748e+02
3.453210482130418768e+01,2.083747982549958522e+01,6.689073820303938192e+02
3.462842148679016674e+01,2.071994081408515598e+01,6.697580323679677576e+02
3.472726420683017068e+01,2.060303998033133865e+01,6.706727588707683481e+02
3.482612862809026666e+01,2.048970188081635158e+01,6.715233916335532740e+02
3.492999957234146535e+01,2.037339102759712262e+01,6.720092495473287499e+02
3.503050790287553440e+01,2.026241940207521708e+01,6.723257768884817551e+02
3.513193483022303099e+01,2.015202428174530525e+01,6.728255029894480685e+02
3.523502465808966377e+01,2.004146376862713552e+01,6.731692198922924035e+02
3.534078561174608524e+01,1.992942452908443229e+01,6.735284901134197071e+02
3.544388425002120613e+01,1.982159608462050215e+01,6.739023516669228684e+02
3.554832713442090153e+01,1.971381199378257776e+01,6.742937191856244681e+02
3.570622037882385058e+01,1.955292182179266902e+01,6.746290212395015260e+02
3.586575769018762827e+01,1.939258259358707193e+01,6.750837032112279985e+02
3.603012722879690699e+01,1.923036371360149488e+01,6.756708972224412264e+02
3.619974754578439047e+01,1.906679873684682036e+01,6.764114710844514775e+02
3.636249360506494099e+01,1.891354482551803429e+01,6.770296465026663100e+02
3.652708555686277947e+01,1.876240250865444281e+01,6.778487705075237955e+02
3.669917295018091608e+01,1.860854650737761773e+01,6.785541479352650640e+02
3.687111416309701895e+01,1.845872954356315176e+01,6.793128407381938132e+02
3.701407715292219081e+01,1.833756269675805228e+01,6.801219422278700222e+02
3.715904731626024216e+01,1.821834811549424415e+01,6.810144876016805711e+02
3.730581627649893051e+01,1.810155048588600835e+01,6.819604940251574590e+02
3.745548916228686664e+01,1.798644825717758167e+01,6.829171190801713465e+02
3.760985839904609662e+01,1.787182109192739077e+01,6.838912767948488636e+02
3.776221051406309925e+01,1.776267192966357555e+01,6.848710584227947038e+02
3.791823958479100298e+01,1.765479164536506929e+01,6.858080909202102475e+02
3.807908427416685271e+01,1.754761619576868981e+01,6.868385816906622949e+02
3.820566648750331495e+01,1.746646356778491338e+01,6.878330591203269933e+02
3.833376875441982889e+01,1.738722950252391186e+01,6.886915386549792402e+02
3.846190947122443049e+01,1.731062660845076806e+01,6.895662507940891146e+02
3.859840263057272125e+01,1.723191788404832181e+01,6.904939864003869161e+02
3.873012886154630507e+01,1.715881488325675264e+01,6.914488277900858293e+02
3.886276457279126362e+01,1.708796880250703509e+01,6.923342275787134668e+02
3.899492520885665670e+01,1.701994013959209440e+01,6.931921846359033452e+02
3.912903188456921555e+01,1.695353103907168801e+01,6.941189493670386810e+02
3.930433321750354025e+01,1.687005540286041594e+01,6.949549940726560635e+02
3.947618093809010276e+01,1.679062695877040312e+01,6.954320112378258045e+02
3.964766374485940048e+01,1.671292418792163303e+01,6.958152599686795838e+02
3.982093943039861728e+01,1.663585045748048330e+01,6.962253540017641171e+02
3.999529633218846669e+01,1.655996647473948968e+01,6.967351629345585025e+02
4.017016579966994527e+01,1.648557222922046606e+01,6.971723855913991201e+02
4.034409029621335918e+01,1.641293863487704385e+01,6.974952553732223350e+02
4.051763225128879498e+01,1.634181430819758063e+01,6.979332444832194824e+02
4.069412077548096818e+01,1.627115005208462506e+01,6.984254063497222660e+02
4.090773389889290712e+01,1.618743804542744513e+01,6.987755520701384739e+02
4.111973860003247694e+01,1.610594731793806389e+01,6.991727551528347249e+02
4.133027048197726572e+01,1.602676758885021613e+01,6.996053096619237976e+02
4.154087875445912914e+01,1.594932145226569808e+01,7.000151161293435962e+02
4.176315892645234840e+01,1.586953561671971968e+01,7.004944287741876678e+02
4.197696738408416195e+01,1.579490017732221574e+01,7.010198151647693976e+02
4.220782801153638530e+01,1.571664255974193125e+01,7.015287080851221617e+02
4.241917406292761683e+01,1.564681997226278476e+01,7.019071870713186172e+02
4.263457151442393211e+01,1.557792277098865164e+01,7.026179396761573344e+02
4.285036078202129062e+01,1.551204743934212971e+01,7.034296923142291007e+02
4.307384825405894446e+01,1.544741263543622800e+01,7.043095156146723639e+02
4.336943490094376585e+01,1.547284785929537065e+01,7.054315054772840767e+02
4.358762534936218458e+01,1.541777553104721932e+01,7.062367891039317556e+02
4.380472558033456210e+01,1.536623812575702708e+01,7.070547155960297232e+02
4.402310718987935445e+01,1.531757494853349755e+01,7.078207073254931174e+02
4.424727141386908613e+01,1.538203940864972452e+01,7.089654377613213683e+02
4.439549224102762537e+01,1.535363993097570123e+01,7.093414479808750457e+02
4.461107306716760945e+01,1.543165123391325899e+01,7.099899909349546760e+02
4.482279151305477427e+01,1.550080536091840777e+01,7.107383129271571534e+02
4.503427116721017853e+01,1.556199943632691962e+01,7.114146677971632471e+02
4.523831837918768883e+01,1.561707723559043082e+01,7.120658725419023085e+02
4.538770821171902980e+01,1.559675887289509788e+01,7.124436930464472653e+02
4.553571281404225601e+01,1.557763125416002481e+01,7.128285110019060085e+02
4.575940231584638695e+01,1.555020645096270115e+01,7.131920871296503037e+02
4.604505197619288026e+01,1.560572643161935424e+01,7.134254664556317493e+02
4.632698247413362225e+01,1.565718850704175935e+01,7.137663253770356278e+02
4.660586882178645851e+01,1.570601779776286300e+01,7.139557767691827621e+02
4.694966657405723964e+01,1.582032333644893995e+01,7.144883063198010404e+02
4.728747276337877281e+01,1.592042071361451505e+01,7.149480207024695346e+02
4.751089625589857235e+01,1.590068071859806764e+01,7.149537650612516018e+02
4.773714711352086937e+01,1.588070954883841424e+01,7.149573832393652992e+02
4.809155330903852388e+01,1.591099634435222931e+01,7.151436278711001933e+02
4.843816420521292088e+01,1.593969572662499345e+01,7.154054434455620139e+02
4.885344696922810925e+01,1.601812103858302194e+01,7.156979796944042391e+02
4.930630957041426399e+01,1.608089599771422584e+01,7.163490464786256098e+02
4.970101052615805770e+01,1.613833302204610121e+01,7.168745291224277025e+02
4.999567462914725269e+01,1.612335803072000218e+01,7.173068708406860878e+02
5.029348974269852590e+01,1.611031820051879748e+01,7.176789421341557045e+02
5.069965179027413171e+01,1.619090609947558335e+01,7.183868716847360929e+02
5.102970929000491651e+01,1.626265866774125612e+01,7.190634669228442135e+02
5.135211458308886279e+01,1.632581403619597893e+01,7.195965581027331837e+02
5.169082147671921490e+01,1.638043410827393842e+01,7.201794081368396974e+02
5.199875182667955897e+01,1.642861659930325402e+01,7.206551977653487029e+02
5.222658582028444840e+01,1.643198816824948238e+01,7.210404453510261646e+02
5.252803607013914444e+01,1.650320974563846477e+01,7.216892932860088195e+02
5.282244776083707194e+01,1.656693999718123322e+01,7.222693040166991523e+02
5.316765360318675704e+01,1.665309010040727600e+01,7.228714907189893211e+02
5.350957689316179966e+01,1.672792719338580980e+01,7.234205038891902859e+02
5.383699212950714497e+01,1.679246303890273140e+01,7.239445857070361399e+02
5.406580936156385775e+01,1.680901059706379996e+01,7.243280219288884609e+02
5.439267226106605335e+01,1.689348588290212305e+01,7.247655306959633208e+02
5.471130996327076446e+01,1.696931638556559818e+01,7.251994876299097541e+02
5.502253432545692391e+01,1.703735820554047464e+01,7.256415373796794483e+02
5.533437016380018036e+01,1.709930762880929933e+01,7.260757549898872867e+02
5.563532031173782855e+01,1.715425474305679288e+01,7.265466502409160512e+02
5.585762014516882346e+01,1.718022023939338183e+01,7.267777187031013000e+02
5.617309398434029788e+01,1.724795587802719510e+01,7.267904653574291842e+02
5.648059922388078746e+01,1.731216845295847762e+01,7.268875735652648018e+02
5.680593288278743103e+01,1.737599327001257521e+01,7.270270705190174567e+02
5.710262027270984220e+01,1.743422706047919490e+01,7.271515100093276942e+02
5.739315314601898876e+01,1.749034494303339571e+01,7.272132216656484616e+02
5.761402299720835885e+01,1.751829336028886885e+01,7.272103023484232835e+02
5.792841207578809559e+01,1.757208328341087622e+01,7.272652485613740510e+02
5.830077948249755337e+01,1.763222912251750785e+01,7.273131525685233782e+02
5.866866044654434376e+01,1.769120645855672436e+01,7.273230349963868093e+02
5.902842669741191628e+01,1.774853910180825167e+01,7.273301230036914831e+02
