var_x,var_y,var_heading
5.327264684436372466e-02,4.554705396375347687e-02,1.176974484751983790e-04
5.339724144575625636e-02,4.609229544759409908e-02,1.182447023888455603e-04
5.352293186609412973e-02,4.665292612006485817e-02,1.187986094746995737e-04
5.365025726648786630e-02,4.723099320863170109e-02,1.193623976717174282e-04
5.377684447781855975e-02,4.781837640362819608e-02,1.199214782397759930e-04
5.390496768043070985e-02,4.842486394441207487e-02,1.204920882221642992e-04
5.403480659119233587e-02,4.904796808969318772e-02,1.210705876626209492e-04
5.415848476089415997e-02,4.966990797511541128e-02,1.216238263454999996e-04
5.428116462714621671e-02,5.031363442704755301e-02,1.221889601319410372e-04
5.440070802873778200e-02,5.096860896671027985e-02,1.227495734414981300e-04
5.453202065705974738e-02,5.169798710002018738e-02,1.234055829722049220e-04
5.464760212868337297e-02,5.239172865014007224e-02,1.239798425217625343e-04
5.417493676536526415e-02,5.188514118174860495e-02,1.192033681573886119e-04
5.427674098186682783e-02,5.255460056852685746e-02,1.197506432361189206e-04
5.436158197803585973e-02,5.302895913037778547e-02,1.203023720497405178e-04
5.445090075390365825e-02,5.352016487699120389e-02,1.208795231135701808e-04
5.453754453794574381e-02,5.400622246478606336e-02,1.214348577587199174e-04
5.462384878799026594e-02,5.449613968184664758e-02,1.219872455572823625e-04
5.471030738678021171e-02,5.499031113256463293e-02,1.225378910901774043e-04
5.479822339359084055e-02,5.549498733086833530e-02,1.230989114850746522e-04
5.488962929569612265e-02,5.601848584893890509e-02,1.236865909028794373e-04
5.497732261652298752e-02,5.653222444455137385e-02,1.242439186740313339e-04
5.509478640594153709e-02,5.748674501290307326e-02,1.247966977980487701e-04
5.521214671878793556e-02,5.845944893002862769e-02,1.253471352930484025e-04
5.533233447661127513e-02,5.946790200643259361e-02,1.259136679542590548e-04
5.545311362680706291e-02,6.048006620683836487e-02,1.264640629973747736e-04
5.560313770513819476e-02,6.170569114351472789e-02,1.272204401796681245e-04
5.572039220178254953e-02,6.276672946350016213e-02,1.277723432671765472e-04
5.583577809200361564e-02,6.384811473180349028e-02,1.283227298201119191e-04
5.595028288522832516e-02,6.495243067948838767e-02,1.288743268839426703e-04
5.604892063408084546e-02,6.582937584942581688e-02,1.294197621315298712e-04
5.614640693074764849e-02,6.671749888036128395e-02,1.299630484982818631e-04
5.624683352063893083e-02,6.764769652738311656e-02,1.305391306795873954e-04
5.634119008657436506e-02,6.856575113167225066e-02,1.310852507436594471e-04
5.643583536311082283e-02,6.950794767212664649e-02,1.316432280112004422e-04
5.652670042749675244e-02,7.045104450924961903e-02,1.321869530972418199e-04
5.661915277999679530e-02,7.142990290503087314e-02,1.327546492155616911e-04
5.670924928278822663e-02,7.241557125027968389e-02,1.333145729599665449e-04
5.611773684578623411e-02,7.087821510058688046e-02,1.270195095317995092e-04
5.619894110313968655e-02,7.182230235365721915e-02,1.275673689283558082e-04
5.627931993089701351e-02,7.278812740271412007e-02,1.281244489650580512e-04
5.635826429795381259e-02,7.377124430127610100e-02,1.286856708147006542e-04
5.643363830567511147e-02,7.475313975738875905e-02,1.292313976908572115e-04
5.650881328533167991e-02,7.576195792970634446e-02,1.297913942264513200e-04
5.591671948742492348e-02,7.409655560774837391e-02,1.237221421364236896e-04
5.475345614914760295e-02,7.030585360448055043e-02,1.128076593102474352e-04
5.367349079563393799e-02,6.715088118952279583e-02,1.037826118438910257e-04
5.266076177538363268e-02,6.446383882619929895e-02,9.618421028662552791e-05
5.170733345705169626e-02,6.216092194150264760e-02,8.972578247846826275e-05
5.080530142253612824e-02,6.016076642148804332e-02,8.417276246793906666e-05
4.994867799047609386e-02,5.840607981091960194e-02,7.935422976050567816e-05
4.999694624536980825e-02,5.899810920362926620e-02,7.991598328133868532e-05
4.878871053402524666e-02,5.640064910626297473e-02,7.346530140424108581e-05
4.765570672457034029e-02,5.421350398742386806e-02,6.810803028336674897e-05
4.658854315940774704e-02,5.234349947560722194e-02,6.359659401168468111e-05
4.558237537854194221e-02,5.073035699148959604e-02,5.976622230547134373e-05
4.462674345582051671e-02,4.930932419660135485e-02,5.645163625873652572e-05
4.467289468888632070e-02,4.968357962559045993e-02,5.700249411571627317e-05
4.471926980822343856e-02,5.006403676722841894e-02,5.755480961930794750e-05
4.380815789917782976e-02,4.872877078530728906e-02,5.452713152502412265e-05
4.293939764580383123e-02,4.753695592494181638e-02,5.187716915407255598e-05
4.211025433823292058e-02,4.646737412245456611e-02,4.954812710793524144e-05
4.132033219346981784e-02,4.550957609614201399e-02,4.751566730499448674e-05
4.136634952157628581e-02,4.586569087267863831e-02,4.806942109081623835e-05
4.141371255453660943e-02,4.623494911779392480e-02,4.863695339115779585e-05
4.065073099881093277e-02,4.534988135103103224e-02,4.667610345634636622e-05
3.991905362309375316e-02,4.453447535764732540e-02,4.492217946266161086e-05
3.921725693736954205e-02,4.378223622002231502e-02,4.335492087942912021e-05
3.854479276314144026e-02,4.308889415428201336e-02,4.196198546622172137e-05
3.789626228076999059e-02,4.243562659257684583e-02,4.068563159492243390e-05
3.794522387404133945e-02,4.270766175887057148e-02,4.124395085459020576e-05
3.753295771350714100e-02,4.236465736031590212e-02,4.059775579489244138e-05
3.692462946017763259e-02,4.175260340603310916e-02,3.946765473362274617e-05
3.633737544071138220e-02,4.117357218027210830e-02,3.843324861817666046e-05
3.577982725658206825e-02,4.064937101249752049e-02,3.758164627432717010e-05
3.523371938233389039e-02,4.013138770609867706e-02,3.672649085390461464e-05
3.528441434816471239e-02,4.034629515356638607e-02,3.728465192919069615e-05
3.475353982522721291e-02,3.982983581490966846e-02,3.643698288961888499e-05
3.424184225608589704e-02,3.934144662246938373e-02,3.567626576885473376e-05
3.374587360597239294e-02,3.887273921953753736e-02,3.497023361214366668e-05
3.328113678369833822e-02,3.845568597679590445e-02,3.447437218273013298e-05
3.281680349127544249e-02,3.802502444243814617e-02,3.387953655703043997e-05
3.286727186094413194e-02,3.819083077346265703e-02,3.442576234092578852e-05
3.241493648725424226e-02,3.775963937291457878e-02,3.382893300270766032e-05
3.197663130710377832e-02,3.734522874360005767e-02,3.328281180223860864e-05
3.155179523432984079e-02,3.694620436128315949e-02,3.278311125937079701e-05
3.114429975564442232e-02,3.656916624960897949e-02,3.237069194420579379e-05
3.074506701410917309e-02,3.618035661762732114e-02,3.194609586549336825e-05
3.079732752836212423e-02,3.629272128964960292e-02,3.249452294147045864e-05
3.084951351548351553e-02,3.640786476404190425e-02,3.304044005216361508e-05
3.060052811731005934e-02,3.617757014152103712e-02,3.290472130315447521e-05
3.035584071360088523e-02,3.595012520499055869e-02,3.277077217490460386e-05
3.011654386959791707e-02,3.572726804599729578e-02,3.265064218660976454e-05
2.988273240535796460e-02,3.550908181554409543e-02,3.254578484984729103e-05
2.993625932136248155e-02,3.561443291732586253e-02,3.309427972808687025e-05
2.999070252555308472e-02,3.572438794885575419e-02,3.365263746842544714e-05
2.975925678936297211e-02,3.549569681730625759e-02,3.350048451617922694e-05
2.953226771859995131e-02,3.527073722579386617e-02,3.335829191141510586e-05
2.930951268240158600e-02,3.504922581034564111e-02,3.322522242619720600e-05
2.909454404714496498e-02,3.483603823489669210e-02,3.313673099011119749e-05
2.888079094820678039e-02,3.462194815683966587e-02,3.302770930756845116e-05
2.893496020830912258e-02,3.471741357305122705e-02,3.357754838219819250e-05
2.899017227734761171e-02,3.481746204895968394e-02,3.413743359200646475e-05
2.878049365328167603e-02,3.459589670363610869e-02,3.400207759005641358e-05
2.857295125358900664e-02,3.437516858317495039e-02,3.385874166173574907e-05
2.836945889796040066e-02,3.415794732368891695e-02,3.372718546815415132e-05
2.817023218944833193e-02,3.394446004550729507e-02,3.360991925494666820e-05
2.797513687635480584e-02,3.373447564298631685e-02,3.350591271752890088e-05
2.778420474266758700e-02,3.352793550587533644e-02,3.341583247686548890e-05
2.759466460372138677e-02,3.332130676637202332e-02,3.331301280184845295e-05
2.740888552408598730e-02,3.311755866493211464e-02,3.322151145907524582e-05
2.722847855725566563e-02,3.292351283124394373e-02,3.315457240387411779e-05
2.705063708742082643e-02,3.272885094556553243e-02,3.308547793195621713e-05
2.710831057337436886e-02,3.281272179316861021e-02,3.365436027968198989e-05
2.704854194344321477e-02,3.275455184179266316e-02,3.387717217901543783e-05
2.698948333510226699e-02,3.269551759963371801e-02,3.409355599598172445e-05
2.693129555984101822e-02,3.263585575951990364e-02,3.430548455143491668e-05
2.687383792658412998e-02,3.257535810091415768e-02,3.451166884678848277e-05
2.681784148987619715e-02,3.251499908135459249e-02,3.471957436194928175e-05
2.687495400975122711e-02,3.260989359125716913e-02,3.527117142578001946e-05
2.693270072999704237e-02,3.271122265322524286e-02,3.582775188989646887e-05
2.676054551909635634e-02,3.247892375483771299e-02,3.561403512231586452e-05
2.659125758754574131e-02,3.224777849522029310e-02,3.541171349654070259e-05
2.642692912873878877e-02,3.202053769719877957e-02,3.524066570610145791e-05
2.627795811877002910e-02,3.181004626692710002e-02,3.519923414862068524e-05
2.611799105190197590e-02,3.158270530694418793e-02,3.503378958309429585e-05
2.595911190856525774e-02,3.135441850851811846e-02,3.486325097259386415e-05
2.580377092078528847e-02,3.112811240372308913e-02,3.471122275834809706e-05
2.565167489525896349e-02,3.090344094750354861e-02,3.457508359053073087e-05
2.550479875025135970e-02,3.068262500128809273e-02,3.447337910783200050e-05
2.535774707500341660e-02,3.045943415714517932e-02,3.435474352316412230e-05
2.521137945084347964e-02,3.023504410512985532e-02,3.422810919853901688e-05
2.506799403441095295e-02,3.001201779629308897e-02,3.411599363713994898e-05
2.492751545146821429e-02,2.979023923809562616e-02,3.401754196115937100e-05
2.478999521543806192e-02,2.956971505333718178e-02,3.393297684049725074e-05
2.465389830286925793e-02,2.934882439293208176e-02,3.384745901456201282e-05
2.451888400428118078e-02,2.912728639071736000e-02,3.375805317870160646e-05
2.438604024137458123e-02,2.890623609856513704e-02,3.367597149276359373e-05
2.425772516960554917e-02,2.868773188413869385e-02,3.362122918686628501e-05
2.412979000654057529e-02,2.846781132262491548e-02,3.355521531483018763e-05
2.400402772284232142e-02,2.824830552752768953e-02,3.349554120980437937e-05
2.387976522453071071e-02,2.802850753040024914e-02,3.343520135657883173e-05
2.375836069578715279e-02,2.780976011007474380e-02,3.338762966452907152e-05
2.363845874457169358e-02,2.759424884679985077e-02,3.335222594359147502e-05
2.351926154843608091e-02,2.737970455143827822e-02,3.331148424755918619e-05
2.340273532053261871e-02,2.716777411036811266e-02,3.328390742421041799e-05
2.328722637731259898e-02,2.695698129055742326e-02,3.325371756538439188e-05
2.317548183874727427e-02,2.674959259252283894e-02,3.324755548967317579e-05
2.306416606552439894e-02,2.654265998013512207e-02,3.323288420323230926e-05
2.295516979866056573e-02,2.633773530059455720e-02,3.322773448059204731e-05
2.284633151078337143e-02,2.613317378087403123e-02,3.321266717584556898e-05
2.274147846172745041e-02,2.593193136086352837e-02,3.322511474447297121e-05
2.263719778790579742e-02,2.573124672162486679e-02,3.323291326990683906e-05
2.253359154670495773e-02,2.553122757464637224e-02,3.323707332397689550e-05
2.243274053004435178e-02,2.533334218040897770e-02,3.325688089419157636e-05
2.233221430950355427e-02,2.513585138237592678e-02,3.326996741382258271e-05
2.223399951527847002e-02,2.494008918261141766e-02,3.329481511556061637e-05
2.213637480165795562e-02,2.474472417477518657e-02,3.331553094252820592e-05
2.204128840823472643e-02,2.455105028354276006e-02,3.335040419299015104e-05
2.194944393422349274e-02,2.434754294790055645e-02,3.338753782463084989e-05
2.186075679461204138e-02,2.414444937262598401e-02,3.343686367828112489e-05
2.184473081583934717e-02,2.404455840123487231e-02,3.371792031579057188e-05
2.182982402036452718e-02,2.394453683543715239e-02,3.399576304855615977e-05
2.181897199150720570e-02,2.384606656852361617e-02,3.429679396066822526e-05
2.180492223758863021e-02,2.374471290307060903e-02,3.455518667493676305e-05
2.187405409533221476e-02,2.376963702102305454e-02,3.512456544934981642e-05
2.194230422519584042e-02,2.379870645338774682e-02,3.567525769003192389e-05
2.200499924760582204e-02,2.384274318913521054e-02,3.622867088507633994e-05
2.206790405259633631e-02,2.388802571161315752e-02,3.677947353385685556e-05
2.213246320656712604e-02,2.393574718886826158e-02,3.734051535839104483e-05
2.219866421874216664e-02,2.398598242062621039e-02,3.791228864815208462e-05
2.226380975236334075e-02,2.403631889774926478e-02,3.846911246579044487e-05
2.233006004323209379e-02,2.408868919408636150e-02,3.903155238591286217e-05
2.239842568866484002e-02,2.414395887512533687e-02,3.960811674521052194e-05
2.236217815593833508e-02,2.407245461596135144e-02,3.971559020948636131e-05
2.233005045924692580e-02,2.400090316220258868e-02,3.983112171348583268e-05
2.229804636025014414e-02,2.392884863654032648e-02,3.994539227839584027e-05
2.226393096296701291e-02,2.385422807659291419e-02,4.003738265943951145e-05
2.223209238935391560e-02,2.378092046243421298e-02,4.014670096584205039e-05
2.219868007326360193e-02,2.370554738749936635e-02,4.023887834821396906e-05
2.216598886766268581e-02,2.363011171653234613e-02,4.033460381643439016e-05
2.213411693127878208e-02,2.355473282946141458e-02,4.043511234899014559e-05
2.220374344690567020e-02,2.360922708147655813e-02,4.099505750207717243e-05
2.227768878313322529e-02,2.366713171831354157e-02,4.156132316755210322e-05
2.235137163276976549e-02,2.372709562102629649e-02,4.211531968822290777e-05
2.242881820967461068e-02,2.379249241682331387e-02,4.268936678551980721e-05
2.250611657171202110e-02,2.385978496153498551e-02,4.325023718441806911e-05
2.258406798854967548e-02,2.392951674570878429e-02,4.380395690644726936e-05
2.266578933791340081e-02,2.400446797821237724e-02,4.437514190761939815e-05
2.274686943036045850e-02,2.408037196119812776e-02,4.492721504495293309e-05
2.283221472806519492e-02,2.416192163235949750e-02,4.549981504536808281e-05
2.291179310224107646e-02,2.423924713983016677e-02,4.604949714161156779e-05
2.299551670688154345e-02,2.432138801809785936e-02,4.662120553174517381e-05
2.307857931504243842e-02,2.440336968105911650e-02,4.717467406566137374e-05
2.316754356520057956e-02,2.449174830585383253e-02,4.776248508687657915e-05
2.325328420944342001e-02,2.457738751782247155e-02,4.831209506542981298e-05
2.334090127603219086e-02,2.466521366127254200e-02,4.886332671220278617e-05
2.343088804319697419e-02,2.475559874054712728e-02,4.941926276004286587e-05
2.352489593405941368e-02,2.485006549352563113e-02,4.999149910733248595e-05
2.361704044361070606e-02,2.494299211716767550e-02,5.053711608531156411e-05
2.371459372668710888e-02,2.504174456813195934e-02,5.111052606166557991e-05
2.381078724123795315e-02,2.513956855811591215e-02,5.166185967311193172e-05
2.391184679345599584e-02,2.524245667618824768e-02,5.223519165896740743e-05
2.401067763087506857e-02,2.534329588131870731e-02,5.277964692992790572e-05
2.411286040819597340e-02,2.544760078603105699e-02,5.333466181263392565e-05
2.421779962303878889e-02,2.555477453387591802e-02,5.389570363716811492e-05
2.432595229183755897e-02,2.566537105714825420e-02,5.446595924100674981e-05
2.444495528467979448e-02,2.578736439693033594e-02,5.502688963589808251e-05
2.456619450786846903e-02,2.591134584555027098e-02,5.558320119221444515e-05
2.469142563088342485e-02,2.603900895968309578e-02,5.614549950817818613e-05
2.481911596856364866e-02,2.616856464398462090e-02,5.670335282944743733e-05
2.496529663976832306e-02,2.631565841476776052e-02,5.735169619091139820e-05
